ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,INCOME_PER_MEMBER,AGE_GROUP,EMPLOYMENT_RATIO,COMM_SCORE
5021517,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,26,50.0,20.5,0,144000.0,State servant,Secondary / secondary special,72000.0,Senior,0.41,1
5021518,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,26,50.0,20.5,0,144000.0,State servant,Secondary / secondary special,72000.0,Senior,0.41,1
5021519,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,29,50.0,20.5,0,144000.0,State servant,Secondary / secondary special,72000.0,Senior,0.41,1
5021520,F,N,Y,0.0,Married,House / apartment,1,0,1,0,2.0,52,50.0,20.5,0,144000.0,State servant,Secondary / secondary special,72000.0,Senior,0.41,1
5021522,F,N,N,0.0,Married,House / apartment,1,0,0,1,2.0,53,53.0,13.0,0,202500.0,Working,Higher education,101250.0,Senior,0.24528301886792453,1
5021525,F,N,N,0.0,Married,House / apartment,1,0,0,1,2.0,32,53.0,13.0,0,202500.0,Working,Higher education,101250.0,Senior,0.24528301886792453,1
5021526,F,N,N,0.0,Married,House / apartment,1,0,0,1,2.0,23,53.0,13.0,0,202500.0,Working,Higher education,101250.0,Senior,0.24528301886792453,1
5021527,F,N,N,0.0,Married,House / apartment,1,0,0,1,2.0,32,53.0,13.0,0,202500.0,Working,Higher education,101250.0,Senior,0.24528301886792453,1
5021528,F,N,N,0.0,Married,House / apartment,1,0,0,1,2.0,47,53.0,13.0,0,202500.0,Working,Higher education,101250.0,Senior,0.24528301886792453,1
5021529,F,N,N,0.0,Married,House / apartment,1,0,0,1,2.0,50,53.0,13.0,0,202500.0,Working,Higher education,101250.0,Senior,0.24528301886792453,1
5021533,M,Y,Y,0.0,Married,With parents,1,0,0,0,2.0,8,35.0,7.0,0,135000.0,Working,Secondary / secondary special,67500.0,Adult,0.2,0
5021544,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,59,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021545,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,45,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021546,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,42,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021547,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,59,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021548,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,18,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021549,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,25,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021550,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,23,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021551,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,7,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021552,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,36,57.0,4.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Elderly,0.07017543859649122,0
5021553,F,N,Y,1.0,Married,House / apartment,1,0,0,0,3.0,4,39.0,2.0,0,202500.0,Commercial associate,Secondary / secondary special,67500.0,Middle,0.05128205128205128,0
5021554,M,Y,Y,1.0,Separated,House / apartment,1,0,0,0,2.0,27,32.0,1.0,0,202500.0,Commercial associate,Secondary / secondary special,101250.0,Adult,0.03125,0
5021555,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,51,50.0,2.0,0,135000.0,Working,Secondary / secondary special,67500.0,Senior,0.04,0
5021558,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,5,50.0,2.0,0,135000.0,Working,Secondary / secondary special,67500.0,Senior,0.04,0
5021559,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,27,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021560,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,27,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021561,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,30,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021562,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,38,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021563,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,38,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021564,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,5,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021565,M,Y,Y,0.0,Married,House / apartment,1,1,1,0,2.0,14,27.0,0.0,0,360000.0,Working,Incomplete higher,180000.0,Adult,0.0,2
5021568,F,N,Y,2.0,Married,House / apartment,1,0,1,1,4.0,59,34.0,13.0,0,126000.0,Working,Higher education,31500.0,Adult,0.38235294117647056,2
5021569,F,N,Y,2.0,Married,House / apartment,1,0,1,1,4.0,12,34.0,13.0,0,126000.0,Working,Higher education,31500.0,Adult,0.38235294117647056,2
5021570,F,N,Y,2.0,Married,House / apartment,1,0,1,1,4.0,24,34.0,13.0,0,126000.0,Working,Higher education,31500.0,Adult,0.38235294117647056,2
5021571,F,N,Y,2.0,Married,House / apartment,1,0,1,1,4.0,12,34.0,13.0,0,126000.0,Working,Higher education,31500.0,Adult,0.38235294117647056,2
5021582,F,N,N,1.0,Married,Rented apartment,1,0,0,0,3.0,14,36.0,5.0,0,40500.0,State servant,Secondary / secondary special,13500.0,Middle,0.1388888888888889,0
5021583,F,N,N,1.0,Married,Rented apartment,1,0,0,0,3.0,8,36.0,5.0,0,40500.0,State servant,Secondary / secondary special,13500.0,Middle,0.1388888888888889,0
5021584,F,N,N,1.0,Married,Rented apartment,1,0,0,0,3.0,20,36.0,5.0,0,40500.0,State servant,Secondary / secondary special,13500.0,Middle,0.1388888888888889,0
5021585,F,N,N,1.0,Married,Rented apartment,1,0,0,0,3.0,5,36.0,5.0,0,40500.0,State servant,Secondary / secondary special,13500.0,Middle,0.1388888888888889,0
5021586,F,Y,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,18,54.0,4.0,0,247500.0,Working,Incomplete higher,247500.0,Senior,0.07407407407407407,1
5021587,F,Y,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,11,54.0,4.0,0,247500.0,Working,Incomplete higher,247500.0,Senior,0.07407407407407407,1
5021588,F,Y,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,12,54.0,4.0,0,247500.0,Working,Incomplete higher,247500.0,Senior,0.07407407407407407,1
5021589,F,Y,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,22,54.0,4.0,0,247500.0,Working,Incomplete higher,247500.0,Senior,0.07407407407407407,1
5021590,F,Y,Y,0.0,Separated,House / apartment,1,1,0,0,1.0,4,54.0,4.0,0,247500.0,Working,Incomplete higher,247500.0,Senior,0.07407407407407407,1
5021594,M,Y,Y,1.0,Married,House / apartment,1,0,1,0,3.0,7,53.0,4.0,0,306000.0,Commercial associate,Secondary / secondary special,102000.0,Senior,0.07547169811320754,1
5021595,M,Y,Y,1.0,Married,House / apartment,1,0,1,0,3.0,21,53.0,4.0,0,306000.0,Commercial associate,Secondary / secondary special,102000.0,Senior,0.07547169811320754,1
5021614,M,Y,Y,1.0,Married,Municipal apartment,1,0,0,0,3.0,40,46.0,4.0,0,189000.0,Commercial associate,Secondary / secondary special,63000.0,Senior,0.08695652173913043,0
5021617,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,9,42.0,1.0,0,99000.0,Working,Secondary / secondary special,49500.0,Middle,0.023809523809523808,0
5021620,F,Y,Y,2.5,Married,House / apartment,1,0,0,0,4.5,13,41.0,0.0,0,126000.0,Working,Higher education,28000.0,Middle,0.0,0
5021622,F,Y,Y,2.5,Married,House / apartment,1,0,0,0,4.5,5,41.0,0.0,0,126000.0,Working,Higher education,28000.0,Middle,0.0,0
5021623,F,Y,Y,2.5,Married,House / apartment,1,0,0,0,4.5,13,41.0,0.0,0,126000.0,Working,Higher education,28000.0,Middle,0.0,0
5021624,F,Y,Y,2.5,Married,House / apartment,1,0,0,0,4.5,45,41.0,0.0,0,126000.0,Working,Higher education,28000.0,Middle,0.0,0
5021639,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,23,59.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Elderly,0.01694915254237288,0
5021640,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,10,59.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Elderly,0.01694915254237288,0
5021641,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,16,59.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Elderly,0.01694915254237288,0
5021642,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,19,59.0,1.0,0,112500.0,Commercial associate,Secondary / secondary special,56250.0,Elderly,0.01694915254237288,0
5021645,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,58,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021646,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,5,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021647,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,42,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021648,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,39,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021649,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,15,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021650,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,11,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021651,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,11,34.0,15.0,0,292500.0,Working,Higher education,146250.0,Adult,0.4411764705882353,1
5021652,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,36,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021653,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,45,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021654,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,4,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021655,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,31,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021656,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,39,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021657,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,20,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021658,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,14,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021659,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,10,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021660,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,10,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021661,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,38,36.0,4.0,0,270000.0,Working,Secondary / secondary special,90000.0,Middle,0.1111111111111111,0
5021662,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,59,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021663,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,27,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021664,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,27,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021665,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,27,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021668,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,51,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021670,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,45,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021671,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,40,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021673,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,16,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021674,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,47,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021675,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,45,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021676,M,N,Y,1.0,Married,House / apartment,1,1,0,0,3.0,48,38.0,2.0,0,225000.0,Working,Secondary / secondary special,75000.0,Middle,0.05263157894736842,1
5021678,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,29,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021679,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,9,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021680,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,41,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021681,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,41,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021682,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,33,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021683,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,52,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021684,M,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,39,51.0,10.0,0,202500.0,Commercial associate,Secondary / secondary special,202500.0,Senior,0.19607843137254902,0
5021688,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,24,36.0,1.0,0,225000.0,Working,Incomplete higher,75000.0,Middle,0.027777777777777776,0
5021691,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,29,36.0,1.0,0,225000.0,Working,Incomplete higher,75000.0,Middle,0.027777777777777776,0
5113091,M,Y,Y,1.0,Married,House / apartment,1,0,0,0,3.0,35,36.0,1.0,0,225000.0,Working,Incomplete higher,75000.0,Middle,0.027777777777777776,0
5021693,M,Y,Y,2.0,Married,House / apartment,1,0,1,0,4.0,2,34.0,5.0,0,337500.0,Working,Incomplete higher,84375.0,Adult,0.14705882352941177,1
5021694,M,Y,Y,2.0,Married,House / apartment,1,0,1,0,4.0,0,34.0,5.0,0,337500.0,Working,Incomplete higher,84375.0,Adult,0.14705882352941177,1
5021695,M,Y,Y,2.0,Married,House / apartment,1,0,1,0,4.0,18,34.0,5.0,0,337500.0,Working,Incomplete higher,84375.0,Adult,0.14705882352941177,1
5021696,F,N,Y,1.0,Separated,House / apartment,1,0,1,1,2.0,1,51.0,6.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.11764705882352941,2
5021697,F,N,Y,1.0,Separated,House / apartment,1,0,1,1,2.0,41,51.0,6.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.11764705882352941,2
5021698,F,N,Y,1.0,Separated,House / apartment,1,0,1,1,2.0,29,51.0,6.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.11764705882352941,2
5021699,F,N,Y,1.0,Separated,House / apartment,1,0,1,1,2.0,19,51.0,6.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.11764705882352941,2
5021700,F,N,Y,1.0,Separated,House / apartment,1,0,1,1,2.0,17,51.0,6.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.11764705882352941,2
5021701,F,N,Y,1.0,Separated,House / apartment,1,0,1,1,2.0,60,51.0,6.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.11764705882352941,2
5021702,F,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,44,42.0,9.0,0,112500.0,Working,Secondary / secondary special,37500.0,Middle,0.21428571428571427,1
5021703,F,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,45,42.0,9.0,0,112500.0,Working,Secondary / secondary special,37500.0,Middle,0.21428571428571427,1
5021704,F,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,41,42.0,9.0,0,112500.0,Working,Secondary / secondary special,37500.0,Middle,0.21428571428571427,1
5021705,F,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,55,42.0,9.0,0,112500.0,Working,Secondary / secondary special,37500.0,Middle,0.21428571428571427,1
5021706,F,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,43,42.0,9.0,0,112500.0,Working,Secondary / secondary special,37500.0,Middle,0.21428571428571427,1
5021707,F,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,40,42.0,9.0,0,112500.0,Working,Secondary / secondary special,37500.0,Middle,0.21428571428571427,1
5021708,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,11,37.0,14.0,0,202500.0,Working,Lower secondary,50625.0,Middle,0.3783783783783784,1
5021709,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,52,37.0,14.0,0,202500.0,Working,Lower secondary,50625.0,Middle,0.3783783783783784,1
5021710,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,52,37.0,14.0,0,202500.0,Working,Lower secondary,50625.0,Middle,0.3783783783783784,1
5021711,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,47,37.0,14.0,0,202500.0,Working,Lower secondary,50625.0,Middle,0.3783783783783784,1
5021712,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,22,39.0,16.0,0,243000.0,Working,Higher education,81000.0,Middle,0.41025641025641024,1
5021713,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,8,39.0,16.0,0,243000.0,Working,Higher education,81000.0,Middle,0.41025641025641024,1
5021715,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,2,39.0,16.0,0,243000.0,Working,Higher education,81000.0,Middle,0.41025641025641024,1
5021716,F,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,54,47.0,8.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.1702127659574468,1
5021717,F,Y,Y,0.0,Married,House / apartment,1,0,1,0,2.0,23,47.0,8.0,0,180000.0,Commercial associate,Secondary / secondary special,90000.0,Senior,0.1702127659574468,1
5021730,F,Y,Y,1.0,Married,House / apartment,1,0,0,1,3.0,39,46.0,4.0,0,180000.0,Commercial associate,Secondary / secondary special,60000.0,Senior,0.08695652173913043,1
5021732,F,Y,Y,1.0,Married,House / apartment,1,0,0,1,3.0,35,46.0,4.0,0,180000.0,Commercial associate,Secondary / secondary special,60000.0,Senior,0.08695652173913043,1
5021733,F,N,Y,0.0,Widow,House / apartment,1,0,0,0,1.0,7,37.0,5.0,0,135000.0,Commercial associate,Higher education,135000.0,Middle,0.13513513513513514,0
5021740,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,29,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021741,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,34,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021742,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,5,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021744,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,22,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021745,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,9,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021746,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,26,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021747,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,26,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021748,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,33,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021749,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,35,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021750,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,52,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5113118,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,4,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5113119,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,35,29.0,8.0,0,112500.0,Working,Secondary / secondary special,37500.0,Adult,0.27586206896551724,1
5021752,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,16,30.0,2.0,0,171000.0,Working,Incomplete higher,85500.0,Adult,0.06666666666666667,0
5021753,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,8,30.0,2.0,0,171000.0,Working,Incomplete higher,85500.0,Adult,0.06666666666666667,0
5021754,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,10,30.0,2.0,0,171000.0,Working,Incomplete higher,85500.0,Adult,0.06666666666666667,0
